step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
992,0.1169,0.95035,,
993,0.109,0.95161,,
994,0.09896,0.95322,,
995,0.12959,0.94907,,
996,0.03076,0.99187,,
997,0.10857,0.95425,,
998,0.05943,0.97884,,
999,0.06986,0.95977,,
1000,0.04527,0.98182,,
1001,0.11054,0.93532,0.11625,0.68919
1002,0.13136,0.93333,,
1003,0.06033,0.96774,,
1004,0.05363,0.96618,,
1005,0.1017,0.95977,,
1006,0.10363,0.96154,,
1007,0.08545,0.95652,,
1008,0.04262,0.99425,,
1009,0.04581,0.97024,,
1010,0.04785,0.98182,,
1011,0.06474,0.97484,,
1012,0.10117,0.96855,,
1013,0.08462,0.96721,,
1014,0.09105,0.97436,,
1015,0.07316,0.95513,,
1016,0.07072,0.97312,,
1017,0.10481,0.94709,,
1018,0.041,0.97222,,
1019,0.09018,0.95699,,
1020,0.06287,0.97396,,
1021,0.08295,0.97279,,
1022,0.12627,0.94969,,
1023,0.04917,0.98387,,
1024,0.03827,0.98529,,
1025,0.09155,0.9435,,
1026,0.02469,0.99454,,
1027,0.08119,0.95588,,
1028,0.11562,0.95556,,
1029,0.13006,0.9386,,
1030,0.02716,0.98907,,
1031,0.15246,0.96154,,
1032,0.18209,0.93162,,
1033,0.11647,0.94074,,
1034,0.06777,0.97024,,
1035,0.05226,0.97778,,
1036,0.11864,0.95111,,
1037,0.09038,0.95305,,
1038,0.15137,0.92793,,
1039,0.07758,0.96296,,
1040,0.07674,0.95897,,
1041,0.05606,0.96889,,
1042,0.05279,0.97949,,
1043,0.10787,0.95025,,
1044,0.06987,0.97619,,
1045,0.12038,0.94624,,
1046,0.10101,0.95,,
1047,0.055,0.98113,,
1048,0.06941,0.97661,,
1049,0.09306,0.97037,,
1050,0.09543,0.94595,,
1051,0.11651,0.94624,,
1052,0.09837,0.94444,,
1053,0.06917,0.9596,,
1054,0.06141,0.97849,,
1055,0.09411,0.94048,,
1056,0.06139,0.96759,,
1057,0.02811,0.99405,,
1058,0.06259,0.96429,,
1059,0.11641,0.9372,,
1060,0.11014,0.96491,,
1061,0.08556,0.96465,,
1062,0.0719,0.95833,,
1063,0.09425,0.94872,,
1064,0.05896,0.96721,,
1065,0.07819,0.96465,,
1066,0.06811,0.97396,,
1067,0.07577,0.96517,,
1068,0.07844,0.96396,,
1069,0.05965,0.98276,,
1070,0.06836,0.96364,,
1071,0.06224,0.97312,,
1072,0.04331,0.97849,,
1073,0.06167,0.98113,,
1074,0.07565,0.96154,,
1075,0.06856,0.94907,,
1076,0.09398,0.97126,,
1077,0.09282,0.94048,,
1078,0.10116,0.95238,,
1079,0.09443,0.95758,,
1080,0.07631,0.98222,,
1081,0.13386,0.92593,,
1082,0.09754,0.96053,,
1083,0.06426,0.96667,,
1084,0.09761,0.94872,,
1085,0.05849,0.97512,,
1086,0.05144,0.97076,,
1087,0.0553,0.9887,,
1088,0.09608,0.95312,,
1089,0.14733,0.92754,,
1090,0.08093,0.95597,,
1091,0.09423,0.95833,,
1092,0.07885,0.95946,,
1093,0.10324,0.94545,,
1094,0.08293,0.95679,,
1095,0.07678,0.96296,,
1096,0.03287,0.98485,,
1097,0.08675,0.96296,,
1098,0.05832,0.97386,,
1099,0.03496,0.98889,,
1100,0.05716,0.98077,,
1101,0.02473,0.98851,0.04819,0.73563
1102,0.05734,0.9774,,
1103,0.07915,0.97268,,
1104,0.08074,0.96154,,
1105,0.10376,0.93711,,
1106,0.11212,0.94624,,
1107,0.08503,0.95767,,
1108,0.07982,0.96175,,
1109,0.07228,0.96296,,
1110,0.15676,0.93249,,
1111,0.10559,0.95906,,
1112,0.06031,0.96914,,
1113,0.07988,0.96354,,
1114,0.13785,0.94969,,
1115,0.11279,0.93627,,
1116,0.0641,0.97531,,
1117,0.05933,0.97101,,
1118,0.11749,0.93548,,
1119,0.04901,0.97619,,
1120,0.11399,0.96244,,
1121,0.03494,0.98889,,
1122,0.04881,0.97653,,
1123,0.07076,0.97312,,
1124,0.0625,0.98529,,
1125,0.01834,1.0,,
1126,0.09744,0.97512,,
1127,0.08113,0.95434,,
1128,0.06094,0.97312,,
1129,0.03341,0.98246,,
1130,0.09827,0.95614,,
1131,0.11697,0.96154,,
1132,0.04918,0.9798,,
1133,0.08231,0.96491,,
1134,0.04574,0.97814,,
1135,0.053,0.97653,,
1136,0.03883,0.97748,,
1137,0.03704,0.97354,,
1138,0.08751,0.95897,,
1139,0.04551,0.98039,,
1140,0.04534,0.97949,,
1141,0.05834,0.96914,,
1142,0.02716,0.98333,,
1143,0.03206,0.99242,,
1144,0.0913,0.96569,,
1145,0.03276,0.98851,,
1146,0.02496,0.9951,,
1147,0.07355,0.97101,,
1148,0.06195,0.97436,,
1149,0.07758,0.96825,,
1150,0.05523,0.97222,,
1151,0.03957,0.98765,,
1152,0.06754,0.96517,,
1153,0.05826,0.97717,,
1154,0.07343,0.96354,,
1155,0.06561,0.98246,,
1156,0.04196,0.98592,,
1157,0.13779,0.92473,,
1158,0.05685,0.96875,,
1159,0.06905,0.97024,,
1160,0.05657,0.9693,,
1161,0.05416,0.97333,,
1162,0.05093,0.98529,,
1163,0.09559,0.95161,,
1164,0.08448,0.96618,,
1165,0.0916,0.96111,,
1166,0.03862,0.97701,,
1167,0.05196,0.9774,,
1168,0.05977,0.97436,,
1169,0.05174,0.98925,,
1170,0.08104,0.96774,,
1171,0.04574,0.97619,,
1172,0.09743,0.94048,,
1173,0.08164,0.95833,,
1174,0.04989,0.97748,,
1175,0.05112,0.97512,,
1176,0.13636,0.95833,,
1177,0.05023,0.97436,,
1178,0.0476,0.97917,,
1179,0.10082,0.95322,,
1180,0.07483,0.96875,,
1181,0.1216,0.95977,,
1182,0.09463,0.95588,,
1183,0.06538,0.97059,,
1184,0.10329,0.96135,,
1185,0.07184,0.98925,,
1186,0.02817,0.98276,,
1187,0.0399,0.98611,,
1188,0.08977,0.95758,,
1189,0.08094,0.95238,,
1190,0.04923,0.98765,,
1191,0.05065,0.97531,,
1192,0.1245,0.94326,,
1193,0.124,0.95588,,
1194,0.07011,0.97436,,
1195,0.04151,0.98148,,
1196,0.06354,0.96825,,
1197,0.08904,0.95614,,
1198,0.21639,0.92821,,
1199,0.08469,0.95425,,
1200,0.07199,0.96237,,
1201,0.08782,0.96774,0.07374,0.7381
1202,0.07538,0.95238,,
1203,0.0885,0.96111,,
1204,0.07679,0.95628,,
1205,0.08786,0.96721,,
1206,0.12756,0.93434,,
1207,0.04143,0.975,,
1208,0.04223,0.98214,,
1209,0.10712,0.94118,,
1210,0.02771,0.98907,,
1211,0.04283,0.98148,,
1212,0.08229,0.96491,,
1213,0.05316,0.97576,,
1214,0.14847,0.94222,,
1215,0.06515,0.97436,,
1216,0.04995,0.98551,,
1217,0.08484,0.96923,,
1218,0.09574,0.94359,,
1219,0.08137,0.94872,,
1220,0.03616,0.97727,,
1221,0.04751,0.98462,,
1222,0.0475,0.98276,,
1223,0.07771,0.95333,,
1224,0.03738,0.98246,,
1225,0.05926,0.9661,,
1226,0.03453,0.98039,,
1227,0.08531,0.96,,
1228,0.04315,0.98639,,
1229,0.03747,0.99487,,
1230,0.14155,0.93443,,
1231,0.05658,0.99034,,
1232,0.10119,0.97354,,
1233,0.07481,0.95833,,
1234,0.02309,0.99435,,
1235,0.05221,0.98485,,
1236,0.086,0.94915,,
1237,0.08802,0.97076,,
1238,0.03229,0.97717,,
1239,0.04921,0.97512,,
1240,0.07645,0.97222,,
1241,0.01843,1.0,,
1242,0.0203,0.98974,,
1243,0.08476,0.97585,,
1244,0.05691,0.97143,,
1245,0.04702,0.97354,,
1246,0.03022,0.9883,,
1247,0.04917,0.9697,,
1248,0.09698,0.93548,,
1249,0.08311,0.95897,,
1250,0.05914,0.97015,,
1251,0.05234,0.97549,,
1252,0.06827,0.95906,,
1253,0.04399,0.98529,,
1254,0.07073,0.96296,,
1255,0.02065,1.0,,
1256,0.05587,0.98182,,
1257,0.03987,0.98387,,
1258,0.07488,0.94643,,
1259,0.03765,0.9887,,
1260,0.11428,0.95767,,
1261,0.04038,0.98907,,
1262,0.12137,0.93827,,
1263,0.12978,0.94444,,
1264,0.09413,0.96078,,
1265,0.08978,0.96226,,
1266,0.11099,0.95299,,
1267,0.075,0.96354,,
1268,0.14472,0.96795,,
1269,0.07074,0.97484,,
1270,0.10425,0.9359,,
1271,0.06389,0.97222,,
1272,0.06933,0.97701,,
1273,0.07149,0.96491,,
1274,0.03635,0.98305,,
1275,0.0831,0.96667,,
1276,0.08564,0.9602,,
1277,0.07105,0.96491,,
1278,0.09043,0.96491,,
1279,0.07365,0.95918,,
1280,0.07746,0.96296,,
1281,0.07997,0.96053,,
1282,0.10988,0.94271,,
1283,0.04217,0.97653,,
1284,0.06775,0.96721,,
1285,0.0676,0.97024,,
1286,0.1118,0.9661,,
1287,0.07387,0.95897,,
1288,0.04582,0.97396,,
1289,0.0989,0.95977,,
1290,0.09608,0.9537,,
1291,0.04074,0.9798,,
1292,0.0692,0.96045,,
1293,0.04933,0.9774,,
1294,0.03133,0.97619,,
1295,0.07804,0.9641,,
1296,0.06371,0.98068,,
1297,0.06895,0.97436,,
1298,0.14949,0.93889,,
1299,0.0235,0.99005,,
1300,0.09242,0.95305,,
1301,0.07988,0.96667,0.0509,0.72917
1302,0.04435,0.97849,,
1303,0.06918,0.96552,,
1304,0.02792,0.9899,,
1305,0.10332,0.9435,,
1306,0.06196,0.96667,,
1307,0.07359,0.9697,,
1308,0.06692,0.97312,,
1309,0.08652,0.96,,
1310,0.10927,0.95082,,
1311,0.03241,0.9887,,
1312,0.06344,0.9697,,
1313,0.0556,0.97312,,
1314,0.03149,0.97674,,
1315,0.04526,0.97807,,
1316,0.05186,0.97475,,
1317,0.05775,0.97175,,
1318,0.07624,0.95652,,
1319,0.09751,0.95946,,
1320,0.11129,0.9596,,
1321,0.0969,0.96237,,
1322,0.04299,0.97576,,
1323,0.06539,0.98305,,
1324,0.01327,0.99405,,
1325,0.02435,0.98276,,
1326,0.11737,0.95312,,
1327,0.0754,0.97849,,
1328,0.08368,0.95984,,
1329,0.11444,0.95025,,
1330,0.06709,0.97512,,
1331,0.09568,0.94969,,
1332,0.14403,0.96212,,
1333,0.05359,0.98174,,
1334,0.03161,0.98788,,
1335,0.07167,0.95238,,
1336,0.02688,0.98693,,
1337,0.02816,0.98925,,
1338,0.11623,0.96599,,
1339,0.01808,0.99537,,
1340,0.0837,0.96667,,
1341,0.07249,0.97814,,
1342,0.10008,0.9602,,
1343,0.14532,0.93617,,
1344,0.0201,0.99383,,
1345,0.04412,0.9801,,
1346,0.09627,0.96296,,
1347,0.05507,0.97872,,
1348,0.08108,0.9548,,
1349,0.095,0.95402,,
1350,0.0227,0.98182,,
1351,0.09702,0.97015,,
1352,0.05932,0.96774,,
1353,0.06369,0.96875,,
1354,0.02919,0.98312,,
1355,0.07719,0.96825,,
1356,0.08214,0.95522,,
1357,0.07563,0.95628,,
1358,0.05633,0.97531,,
1359,0.09322,0.95588,,
1360,0.10467,0.95098,,
1361,0.05798,0.96774,,
1362,0.0353,0.9774,,
1363,0.06409,0.98889,,
1364,0.06916,0.96618,,
1365,0.03072,0.98387,,
1366,0.03635,0.98958,,
1367,0.07963,0.97126,,
1368,0.05498,0.98,,
1369,0.04894,0.97884,,
1370,0.03559,0.98438,,
1371,0.02756,1.0,,
1372,0.10563,0.96825,,
1373,0.04743,0.98039,,
1374,0.05474,0.97183,,
1375,0.08132,0.9602,,
1376,0.10234,0.95699,,
1377,0.0577,0.97386,,
1378,0.08436,0.96111,,
1379,0.03974,0.99444,,
1380,0.09531,0.93082,,
1381,0.05591,0.97949,,
1382,0.09136,0.94595,,
1383,0.06311,0.96667,,
1384,0.09263,0.95833,,
1385,0.02121,0.98765,,
1386,0.06814,0.95946,,
1387,0.03301,0.9883,,
1388,0.08025,0.9641,,
1389,0.07001,0.98039,,
1390,0.06002,0.97076,,
1391,0.01185,0.99462,,
1392,0.04743,0.96825,,
1393,0.00949,0.99479,,
1394,0.09672,0.95522,,
1395,0.08514,0.96053,,
1396,0.12541,0.96296,,
1397,0.04266,0.97778,,
1398,0.0632,0.96774,,
1399,0.0585,0.98333,,
1400,0.05432,0.99333,,
1401,0.05681,0.97661,0.06622,0.73232
1402,0.04674,0.9883,,
1403,0.0723,0.96732,,
1404,0.04273,0.98361,,
1405,0.03795,0.9881,,
1406,0.05101,0.9697,,
1407,0.09829,0.95977,,
1408,0.08752,0.94444,,
1409,0.10781,0.96667,,
1410,0.03854,0.98551,,
1411,0.05937,0.98387,,
1412,0.09761,0.96774,,
1413,0.07295,0.97619,,
1414,0.066,0.95767,,
1415,0.09181,0.96032,,
1416,0.0764,0.97297,,
1417,0.09237,0.95885,,
1418,0.12177,0.95628,,
1419,0.10038,0.96354,,
1420,0.04264,0.97576,,
1421,0.07326,0.96721,,
1422,0.12692,0.93846,,
1423,0.09072,0.96226,,
1424,0.03384,0.9887,,
1425,0.04686,0.98438,,
1426,0.06165,0.97396,,
1427,0.07323,0.95833,,
1428,0.09504,0.96714,,
1429,0.13614,0.93443,,
1430,0.02972,0.97949,,
1431,0.07375,0.96296,,
1432,0.07226,0.96491,,
1433,0.07998,0.9661,,
1434,0.06567,0.96875,,
1435,0.01198,1.0,,
1436,0.07486,0.97297,,
1437,0.03192,0.98214,,
1438,0.03554,0.99306,,
1439,0.0469,0.97297,,
1440,0.01673,0.99517,,
1441,0.02529,0.98667,,
1442,0.10147,0.96855,,
1443,0.05564,0.97778,,
1444,0.06932,0.98529,,
1445,0.05937,0.96875,,
1446,0.03214,0.98925,,
1447,0.07674,0.97126,,
1448,0.09003,0.94709,,
1449,0.12535,0.97436,,
1450,0.06132,0.97143,,
1451,0.07393,0.96732,,
1452,0.0753,0.97126,,
1453,0.02366,0.99394,,
1454,0.04768,0.98276,,
1455,0.03437,0.98068,,
1456,0.04745,0.97512,,
1457,0.04886,0.9881,,
1458,0.0291,0.99259,,
1459,0.06563,0.98095,,
1460,0.08045,0.97143,,
1461,0.04637,0.97917,,
1462,0.10613,0.95385,,
1463,0.06184,0.97222,,
1464,0.03685,0.98925,,
1465,0.12065,0.9435,,
1466,0.04595,0.98148,,
1467,0.10972,0.94949,,
1468,0.02991,0.98246,,
1469,0.02904,0.98889,,
1470,0.04481,0.98182,,
1471,0.05224,0.97024,,
1472,0.03028,0.98974,,
1473,0.03964,0.9887,,
1474,0.08087,0.95628,,
1475,0.13096,0.94558,,
1476,0.07197,0.97076,,
1477,0.03041,0.98765,,
1478,0.13713,0.92821,,
1479,0.0349,0.98174,,
1480,0.08912,0.96454,,
1481,0.04672,0.9801,,
1482,0.05188,0.96491,,
1483,0.05412,0.97222,,
1484,0.05471,0.98889,,
1485,0.07201,0.96078,,
1486,0.07856,0.95322,,
1487,0.05664,0.97268,,
1488,0.03313,0.98462,,
1489,0.098,0.97396,,
1490,0.06742,0.96,,
1491,0.06328,0.96774,,
1492,0.10044,0.95833,,
1493,0.06189,0.98718,,
1494,0.09332,0.95455,,
1495,0.10014,0.96364,,
1496,0.0311,0.98788,,
1497,0.01433,1.0,,
1498,0.06206,0.97076,,
1499,0.04405,0.98485,,
1500,0.03078,0.98095,,
1501,0.08099,0.97126,0.05627,0.73333
1502,0.08486,0.96429,,
1503,0.04664,0.96855,,
1504,0.08029,0.96552,,
1505,0.10588,0.94271,,
1506,0.09615,0.94444,,
1507,0.04997,0.97297,,
1508,0.0703,0.96078,,
1509,0.03927,0.98851,,
1510,0.05563,0.98,,
1511,0.02056,0.99005,,
1512,0.06787,0.97059,,
1513,0.04586,0.98148,,
1514,0.12619,0.97059,,
1515,0.0474,0.98214,,
1516,0.04795,0.98276,,
1517,0.0688,0.98667,,
1518,0.07993,0.95833,,
1519,0.05071,0.97015,,
1520,0.03848,0.98077,,
1521,0.10898,0.96,,
1522,0.06944,0.97059,,
1523,0.05513,0.97619,,
1524,0.09767,0.96296,,
1525,0.05224,0.9697,,
1526,0.05291,0.96347,,
1527,0.047,0.98592,,
1528,0.07237,0.9801,,
1529,0.05014,0.98333,,
1530,0.09106,0.96175,,
1531,0.03839,0.96667,,
1532,0.05057,0.97849,,
1533,0.14899,0.94444,,
1534,0.02858,0.98907,,
1535,0.05667,0.9693,,
1536,0.03673,0.98016,,
1537,0.08766,0.96296,,
1538,0.07229,0.97024,,
1539,0.10665,0.95455,,
1540,0.089,0.96175,,
1541,0.13081,0.92889,,
1542,0.05462,0.98246,,
1543,0.05464,0.98551,,
1544,0.07928,0.97059,,
1545,0.09115,0.97101,,
1546,0.04501,0.97701,,
1547,0.03058,0.98182,,
1548,0.04564,0.97101,,
1549,0.05466,0.97046,,
1550,0.03861,0.98039,,
1551,0.07074,0.97183,,
1552,0.04695,0.98851,,
1553,0.03503,0.98122,,
1554,0.05302,0.97101,,
1555,0.0605,0.97917,,
1556,0.00818,1.0,,
1557,0.11244,0.96569,,
1558,0.19227,0.92655,,
1559,0.05739,0.97436,,
1560,0.04076,0.98361,,
1561,0.02147,0.97884,,
1562,0.04084,0.98174,,
1563,0.04769,0.98174,,
1564,0.11341,0.95238,,
1565,0.05681,0.97619,,
1566,0.07061,0.97333,,
1567,0.08866,0.94949,,
1568,0.09218,0.95652,,
1569,0.04423,0.97436,,
1570,0.05634,0.97475,,
1571,0.03433,0.98276,,
1572,0.10938,0.95025,,
1573,0.12323,0.94715,,
1574,0.02804,0.98529,,
1575,0.05419,0.97222,,
1576,0.06633,0.97126,,
1577,0.04895,0.97436,,
1578,0.16064,0.92778,,
1579,0.03196,0.98305,,
1580,0.16515,0.92361,,
1581,0.02834,0.99005,,
1582,0.04496,0.97163,,
1583,0.1055,0.95402,,
1584,0.05871,0.96552,,
1585,0.09655,0.9548,,
1586,0.07056,0.96154,,
1587,0.08409,0.95767,,
1588,0.05993,0.96914,,
1589,0.06234,0.97354,,
1590,0.06999,0.97778,,
1591,0.05083,0.97619,,
1592,0.04275,0.97701,,
1593,0.12771,0.93532,,
1594,0.1136,0.94048,,
1595,0.10678,0.95906,,
1596,0.02771,0.98907,,
1597,0.08029,0.95977,,
1598,0.03793,0.98122,,
1599,0.07692,0.96552,,
1600,0.07054,0.97222,,
1601,0.04092,0.98485,0.06192,0.73413
1602,0.10993,0.93651,,
1603,0.05189,0.98148,,
1604,0.07647,0.97354,,
1605,0.08613,0.96078,,
1606,0.07104,0.97354,,
1607,0.11736,0.95833,,
1608,0.0786,0.94709,,
1609,0.0399,0.97354,,
1610,0.05336,0.98639,,
1611,0.0848,0.96237,,
1612,0.06257,0.96923,,
1613,0.03961,0.98214,,
1614,0.10271,0.95513,,
1615,0.07227,0.96528,,
1616,0.05511,0.98974,,
1617,0.08901,0.96552,,
1618,0.0579,0.98718,,
1619,0.09182,0.9596,,
1620,0.0307,0.97727,,
1621,0.02038,0.99479,,
1622,0.11374,0.95628,,
1623,0.0512,0.97549,,
1624,0.03633,0.98958,,
1625,0.06819,0.96618,,
1626,0.0592,0.9602,,
1627,0.13818,0.93519,,
1628,0.00533,1.0,,
1629,0.07178,0.96175,,
1630,0.04448,0.97175,,
1631,0.07862,0.9693,,
1632,0.01582,0.99371,,
1633,0.07665,0.96,,
1634,0.12734,0.93711,,
1635,0.03924,0.98611,,
1636,0.07721,0.97312,,
1637,0.03564,0.97354,,
1638,0.06967,0.97354,,
1639,0.11661,0.95767,,
1640,0.135,0.96364,,
1641,0.09582,0.9661,,
1642,0.08103,0.97268,,
1643,0.05903,0.97653,,
1644,0.13864,0.94583,,
1645,0.11814,0.96111,,
1646,0.03295,0.98742,,
1647,0.08173,0.96135,,
1648,0.03903,0.98639,,
1649,0.09685,0.94048,,
1650,0.07106,0.97436,,
1651,0.05173,0.96774,,
1652,0.11172,0.96721,,
1653,0.02743,0.98765,,
1654,0.10451,0.95385,,
1655,0.0748,0.97222,,
1656,0.1219,0.95434,,
1657,0.09189,0.96347,,
1658,0.0742,0.96465,,
1659,0.08155,0.96721,,
1660,0.03355,0.9881,,
1661,0.02003,0.99495,,
1662,0.04306,0.98276,,
1663,0.02299,0.9887,,
1664,0.05118,0.98039,,
1665,0.07673,0.95385,,
1666,0.04184,0.96721,,
1667,0.131,0.95122,,
