step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
987,0.17223,0.91661,,
988,0.12948,0.94413,,
989,0.13997,0.94313,,
990,0.18097,0.91726,,
991,0.14393,0.92957,,
992,0.15084,0.92366,,
993,0.14829,0.92543,,
994,0.16731,0.9201,,
995,0.15394,0.93451,,
996,0.1787,0.92313,,
997,0.15587,0.92749,,
998,0.19659,0.90237,,
999,0.15613,0.91885,,
1000,0.178,0.91463,,
1001,0.11043,0.95475,0.19311,0.69943
1002,0.15223,0.92173,,
1003,0.16902,0.92174,,
1004,0.12738,0.95192,,
1005,0.14535,0.93555,,
1006,0.14281,0.93403,,
1007,0.16096,0.917,,
1008,0.15341,0.93053,,
1009,0.15875,0.94208,,
1010,0.14559,0.93676,,
1011,0.14426,0.93133,,
1012,0.1689,0.91101,,
1013,0.15353,0.93167,,
1014,0.17236,0.91154,,
1015,0.1726,0.92021,,
1016,0.18547,0.91559,,
1017,0.16602,0.91644,,
1018,0.15371,0.9239,,
1019,0.16369,0.91448,,
1020,0.1271,0.9478,,
1021,0.14918,0.92889,,
1022,0.15042,0.93223,,
1023,0.17245,0.91698,,
1024,0.1684,0.91634,,
1025,0.14648,0.92781,,
1026,0.14003,0.93323,,
1027,0.16136,0.91785,,
1028,0.13556,0.94011,,
1029,0.13945,0.93351,,
1030,0.17061,0.91724,,
1031,0.18255,0.92164,,
1032,0.14272,0.93682,,
1033,0.16744,0.93015,,
1034,0.17826,0.92472,,
1035,0.14517,0.92744,,
1036,0.16508,0.92392,,
1037,0.16856,0.92913,,
1038,0.1047,0.95,,
1039,0.18151,0.91588,,
1040,0.18112,0.91473,,
1041,0.1965,0.91314,,
1042,0.18935,0.91152,,
1043,0.18685,0.91928,,
1044,0.16721,0.91597,,
1045,0.15706,0.91902,,
1046,0.15743,0.93738,,
1047,0.15998,0.92536,,
1048,0.17814,0.92423,,
1049,0.1696,0.91582,,
1050,0.15117,0.9315,,
1051,0.16105,0.92919,,
1052,0.14561,0.93106,,
1053,0.1859,0.90545,,
1054,0.17428,0.92101,,
1055,0.15852,0.92866,,
1056,0.14421,0.93045,,
1057,0.16055,0.93201,,
1058,0.16728,0.92294,,
1059,0.16363,0.92739,,
1060,0.14324,0.93615,,
1061,0.13598,0.93707,,
1062,0.1512,0.93202,,
1063,0.14117,0.92895,,
1064,0.15785,0.93196,,
1065,0.13458,0.93866,,
1066,0.15005,0.92595,,
1067,0.15219,0.94054,,
1068,0.17212,0.92341,,
1069,0.16899,0.92837,,
1070,0.14356,0.93367,,
1071,0.17096,0.92232,,
1072,0.17678,0.9218,,
1073,0.16477,0.92997,,
1074,0.15701,0.92832,,
1075,0.15631,0.93425,,
1076,0.15337,0.92542,,
1077,0.16563,0.92726,,
1078,0.14163,0.93193,,
1079,0.1602,0.93308,,
1080,0.15532,0.91741,,
1081,0.13927,0.94114,,
1082,0.14816,0.92912,,
1083,0.15339,0.92432,,
1084,0.18844,0.90576,,
1085,0.1567,0.9315,,
1086,0.15705,0.92455,,
1087,0.12763,0.94727,,
1088,0.14392,0.93651,,
1089,0.16572,0.92195,,
1090,0.15148,0.92817,,
1091,0.17798,0.92323,,
1092,0.17231,0.91946,,
1093,0.1611,0.92458,,
1094,0.16297,0.93863,,
1095,0.1726,0.92194,,
1096,0.12969,0.94893,,
1097,0.14429,0.93464,,
1098,0.14452,0.92916,,
1099,0.13688,0.94085,,
1100,0.17028,0.92694,,
1101,0.17471,0.91563,0.19157,0.69199
1102,0.13806,0.93921,,
1103,0.15002,0.93196,,
1104,0.16746,0.92262,,
1105,0.15564,0.9348,,
1106,0.15781,0.92063,,
1107,0.15363,0.92789,,
1108,0.16104,0.92753,,
1109,0.20912,0.90752,,
1110,0.17095,0.91911,,
1111,0.196,0.90242,,
1112,0.14216,0.93665,,
1113,0.15686,0.93135,,
1114,0.17786,0.91581,,
1115,0.18215,0.92555,,
1116,0.18259,0.91465,,
1117,0.16625,0.91762,,
1118,0.1529,0.92194,,
1119,0.13055,0.94357,,
1120,0.16054,0.92975,,
1121,0.15634,0.92811,,
1122,0.18573,0.91831,,
1123,0.17565,0.91923,,
1124,0.17033,0.9233,,
1125,0.17023,0.91533,,
1126,0.15011,0.9227,,
1127,0.15629,0.93338,,
1128,0.11989,0.95558,,
1129,0.16146,0.93397,,
1130,0.15298,0.93691,,
1131,0.17253,0.91911,,
1132,0.16981,0.91592,,
1133,0.14786,0.93939,,
1134,0.18942,0.90469,,
1135,0.12745,0.94628,,
1136,0.13217,0.93808,,
1137,0.13854,0.94127,,
1138,0.15199,0.92915,,
1139,0.16783,0.91978,,
1140,0.14922,0.93032,,
1141,0.10612,0.95458,,
1142,0.1428,0.93067,,
1143,0.17277,0.92193,,
1144,0.16142,0.92141,,
1145,0.14999,0.92758,,
1146,0.17303,0.91472,,
1147,0.16376,0.92972,,
1148,0.14727,0.92626,,
1149,0.13111,0.94592,,
1150,0.16378,0.92904,,
1151,0.17505,0.91436,,
1152,0.15778,0.9219,,
1153,0.12886,0.94382,,
1154,0.16548,0.92184,,
1155,0.15339,0.93241,,
1156,0.1565,0.93876,,
1157,0.16186,0.92391,,
1158,0.16316,0.91671,,
1159,0.1553,0.92254,,
1160,0.15029,0.93644,,
1161,0.17047,0.92296,,
1162,0.14336,0.92628,,
1163,0.1649,0.91537,,
1164,0.16327,0.92369,,
1165,0.14176,0.93859,,
1166,0.16566,0.92606,,
1167,0.17539,0.92081,,
1168,0.16001,0.92856,,
1169,0.14835,0.92288,,
1170,0.12908,0.9471,,
1171,0.17714,0.91331,,
1172,0.1579,0.91755,,
1173,0.1691,0.92282,,
1174,0.1393,0.94404,,
1175,0.14533,0.92812,,
1176,0.15429,0.9255,,
1177,0.19345,0.91657,,
1178,0.1707,0.92959,,
1179,0.1837,0.91989,,
1180,0.13415,0.93781,,
1181,0.15655,0.92047,,
1182,0.15585,0.92954,,
1183,0.19173,0.91042,,
1184,0.16448,0.91228,,
1185,0.16712,0.9179,,
1186,0.18627,0.90229,,
1187,0.16402,0.91981,,
1188,0.1406,0.93928,,
1189,0.14845,0.92929,,
1190,0.12203,0.94586,,
1191,0.1635,0.92539,,
1192,0.15246,0.93147,,
1193,0.15807,0.93678,,
1194,0.15369,0.92979,,
1195,0.16898,0.92476,,
1196,0.1648,0.921,,
1197,0.17421,0.91831,,
1198,0.15378,0.92774,,
1199,0.16792,0.91227,,
1200,0.18306,0.90922,,
1201,0.17463,0.91525,0.13391,0.70296
1202,0.15885,0.91799,,
1203,0.14726,0.93134,,
1204,0.14039,0.93896,,
1205,0.11594,0.943,,
1206,0.18146,0.91765,,
1207,0.15558,0.92336,,
1208,0.14659,0.9329,,
1209,0.15932,0.92985,,
1210,0.14667,0.93345,,
1211,0.16877,0.92197,,
1212,0.14653,0.93179,,
1213,0.1748,0.91883,,
1214,0.12545,0.94252,,
1215,0.17943,0.92128,,
1216,0.15303,0.9275,,
1217,0.17477,0.92026,,
1218,0.15109,0.93509,,
1219,0.15128,0.93492,,
1220,0.17149,0.92265,,
1221,0.16831,0.93004,,
1222,0.16756,0.92202,,
1223,0.16067,0.93098,,
1224,0.17683,0.91932,,
1225,0.15159,0.93783,,
1226,0.18804,0.90444,,
1227,0.18611,0.91533,,
1228,0.15436,0.92745,,
1229,0.11822,0.94239,,
1230,0.14444,0.94385,,
1231,0.19529,0.90658,,
1232,0.16263,0.92068,,
1233,0.18583,0.91039,,
1234,0.11868,0.949,,
1235,0.17441,0.92728,,
1236,0.14367,0.92696,,
1237,0.1542,0.93064,,
1238,0.16051,0.9341,,
1239,0.12203,0.94747,,
1240,0.16051,0.92176,,
1241,0.14469,0.93033,,
1242,0.12518,0.94822,,
1243,0.18993,0.91864,,
1244,0.17818,0.91707,,
1245,0.14168,0.93342,,
1246,0.14041,0.93425,,
1247,0.14741,0.93383,,
1248,0.16716,0.92059,,
1249,0.16089,0.92445,,
1250,0.17622,0.91563,,
1251,0.1387,0.94308,,
1252,0.14403,0.93837,,
1253,0.18083,0.91283,,
1254,0.16813,0.93175,,
1255,0.14783,0.93493,,
1256,0.17663,0.91692,,
1257,0.13331,0.94977,,
1258,0.17698,0.92493,,
1259,0.16607,0.92818,,
1260,0.12058,0.94798,,
1261,0.17661,0.92,,
1262,0.14204,0.93328,,
1263,0.13294,0.94139,,
1264,0.15408,0.93029,,
1265,0.16377,0.926,,
1266,0.15547,0.93092,,
1267,0.1728,0.92128,,
1268,0.18174,0.91277,,
1269,0.14137,0.93696,,
1270,0.14106,0.94175,,
1271,0.18681,0.91687,,
1272,0.20283,0.90956,,
1273,0.14786,0.9304,,
1274,0.14681,0.93445,,
1275,0.13622,0.94045,,
1276,0.16693,0.92511,,
1277,0.17952,0.91152,,
1278,0.15773,0.93195,,
1279,0.16235,0.92831,,
1280,0.12341,0.93443,,
1281,0.1508,0.92384,,
1282,0.12296,0.9396,,
1283,0.17487,0.92163,,
1284,0.13392,0.94026,,
1285,0.14764,0.93703,,
1286,0.1646,0.92071,,
1287,0.15134,0.928,,
1288,0.16396,0.9207,,
1289,0.15413,0.92664,,
1290,0.15073,0.93071,,
1291,0.18711,0.92262,,
1292,0.16127,0.92171,,
1293,0.15725,0.92816,,
1294,0.14736,0.9272,,
1295,0.15928,0.93025,,
1296,0.177,0.92004,,
1297,0.13013,0.9404,,
1298,0.15405,0.92562,,
1299,0.14697,0.93124,,
1300,0.16951,0.9181,,
1301,0.1814,0.92273,0.15109,0.68887
1302,0.15055,0.93494,,
1303,0.1832,0.92596,,
1304,0.16679,0.91884,,
1305,0.18195,0.91325,,
1306,0.1485,0.92892,,
1307,0.16424,0.91952,,
1308,0.16332,0.92359,,
1309,0.14644,0.93178,,
1310,0.17194,0.92828,,
1311,0.14961,0.93252,,
1312,0.18185,0.9156,,
1313,0.16441,0.92655,,
1314,0.13057,0.93655,,
1315,0.14408,0.93371,,
1316,0.13485,0.93471,,
1317,0.12049,0.95218,,
1318,0.18502,0.90966,,
1319,0.1719,0.92345,,
1320,0.14627,0.93469,,
1321,0.1564,0.93356,,
1322,0.15446,0.93388,,
1323,0.14991,0.92636,,
1324,0.15374,0.93352,,
1325,0.15347,0.93398,,
1326,0.18188,0.9162,,
1327,0.14569,0.92651,,
1328,0.16219,0.91835,,
1329,0.15214,0.92843,,
1330,0.14339,0.93858,,
1331,0.15814,0.92334,,
1332,0.15712,0.92573,,
1333,0.13829,0.93328,,
1334,0.15818,0.93716,,
1335,0.19521,0.90762,,
1336,0.14662,0.9385,,
1337,0.14207,0.93568,,
1338,0.16576,0.92012,,
1339,0.15701,0.93249,,
1340,0.13543,0.95029,,
1341,0.16557,0.92686,,
1342,0.16124,0.92689,,
1343,0.15368,0.93837,,
1344,0.18964,0.9038,,
1345,0.15449,0.93149,,
1346,0.15607,0.93775,,
1347,0.17803,0.91818,,
1348,0.16204,0.92329,,
1349,0.1511,0.93253,,
1350,0.15767,0.92252,,
1351,0.16469,0.92515,,
1352,0.16902,0.92732,,
1353,0.16153,0.92183,,
1354,0.15153,0.93023,,
1355,0.16356,0.92279,,
1356,0.1569,0.92857,,
1357,0.16371,0.91688,,
1358,0.2053,0.89737,,
1359,0.17317,0.91149,,
1360,0.13812,0.94747,,
1361,0.11464,0.95056,,
1362,0.16096,0.92316,,
1363,0.18008,0.91784,,
1364,0.1448,0.9338,,
1365,0.13613,0.93512,,
1366,0.17571,0.92955,,
1367,0.14811,0.93382,,
1368,0.13562,0.94015,,
1369,0.15493,0.93632,,
1370,0.15606,0.92765,,
1371,0.13154,0.94128,,
1372,0.14375,0.9411,,
1373,0.15845,0.92795,,
1374,0.18648,0.91244,,
1375,0.17215,0.92209,,
1376,0.18406,0.91746,,
1377,0.15147,0.92445,,
1378,0.14563,0.93056,,
1379,0.16516,0.9198,,
1380,0.12973,0.94468,,
1381,0.15664,0.9353,,
1382,0.14089,0.93313,,
1383,0.16173,0.9261,,
1384,0.12048,0.95166,,
1385,0.15251,0.92579,,
1386,0.12382,0.95014,,
1387,0.16362,0.92395,,
1388,0.17175,0.91722,,
1389,0.18605,0.92217,,
1390,0.15663,0.9408,,
1391,0.15731,0.92435,,
1392,0.18201,0.9221,,
1393,0.14017,0.93738,,
1394,0.16421,0.92149,,
1395,0.16767,0.9181,,
1396,0.14671,0.92851,,
1397,0.1528,0.93387,,
1398,0.16116,0.9292,,
1399,0.13838,0.9338,,
1400,0.17087,0.90875,,
1401,0.13705,0.94325,0.19216,0.6883
1402,0.15591,0.93411,,
1403,0.14975,0.93472,,
1404,0.14756,0.94182,,
1405,0.14223,0.93181,,
1406,0.15191,0.92737,,
1407,0.15856,0.92553,,
1408,0.14909,0.9247,,
1409,0.12424,0.94283,,
1410,0.16197,0.93349,,
1411,0.153,0.9309,,
1412,0.15813,0.92982,,
1413,0.15982,0.93265,,
1414,0.13944,0.94694,,
1415,0.17436,0.91624,,
1416,0.15084,0.92598,,
1417,0.14675,0.93661,,
1418,0.15455,0.92693,,
1419,0.14801,0.93103,,
1420,0.13294,0.94154,,
1421,0.15947,0.92545,,
1422,0.15339,0.92836,,
1423,0.1712,0.91416,,
1424,0.16832,0.91781,,
1425,0.16804,0.92205,,
1426,0.15491,0.92876,,
1427,0.15653,0.92695,,
1428,0.10817,0.94576,,
1429,0.16276,0.92583,,
1430,0.15016,0.937,,
1431,0.17129,0.91777,,
1432,0.14888,0.92901,,
1433,0.11953,0.94413,,
1434,0.13733,0.93734,,
1435,0.16674,0.91812,,
1436,0.18232,0.91246,,
1437,0.13114,0.94773,,
1438,0.12436,0.95167,,
1439,0.17294,0.92147,,
1440,0.11873,0.95618,,
1441,0.15806,0.92592,,
1442,0.12835,0.93581,,
1443,0.16806,0.92012,,
1444,0.15587,0.93705,,
1445,0.14031,0.94329,,
1446,0.12849,0.94655,,
1447,0.13785,0.93884,,
1448,0.16527,0.9278,,
1449,0.14975,0.93669,,
1450,0.17135,0.92923,,
1451,0.12516,0.94903,,
1452,0.10962,0.95274,,
1453,0.18088,0.9276,,
1454,0.15104,0.9367,,
1455,0.14638,0.93743,,
1456,0.17956,0.92202,,
1457,0.14866,0.93019,,
1458,0.11964,0.95359,,
1459,0.14856,0.92508,,
1460,0.12774,0.94456,,
1461,0.15186,0.92844,,
1462,0.18793,0.91187,,
1463,0.16694,0.91359,,
1464,0.18107,0.91373,,
1465,0.16141,0.91301,,
1466,0.18117,0.91058,,
1467,0.14276,0.93365,,
1468,0.15556,0.92288,,
1469,0.20142,0.90385,,
1470,0.15563,0.9308,,
1471,0.14163,0.94928,,
1472,0.12914,0.94201,,
1473,0.11559,0.95361,,
1474,0.14228,0.94216,,
1475,0.14945,0.92405,,
1476,0.14245,0.93759,,
1477,0.15032,0.93823,,
1478,0.15683,0.92479,,
1479,0.1371,0.93632,,
1480,0.14609,0.93255,,
1481,0.16862,0.92816,,
1482,0.19479,0.90357,,
1483,0.14999,0.93125,,
1484,0.133,0.93749,,
1485,0.14064,0.93229,,
1486,0.16371,0.92502,,
1487,0.15181,0.93467,,
1488,0.14601,0.92972,,
1489,0.12735,0.94144,,
1490,0.15692,0.92644,,
1491,0.13688,0.93553,,
1492,0.15585,0.93517,,
1493,0.16078,0.92952,,
1494,0.1646,0.92382,,
1495,0.12921,0.94545,,
1496,0.15515,0.93454,,
1497,0.16456,0.92518,,
1498,0.15787,0.92516,,
1499,0.12691,0.93886,,
1500,0.18782,0.90043,,
1501,0.18202,0.91087,0.12646,0.70732
1502,0.16586,0.9108,,
1503,0.12603,0.93778,,
1504,0.14021,0.93835,,
1505,0.16486,0.92781,,
1506,0.1673,0.91904,,
1507,0.12589,0.94926,,
1508,0.15657,0.92056,,
1509,0.15647,0.92073,,
1510,0.16366,0.92546,,
